measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Japan,Both,All Ages,Total cancers,Percent,2005,0.33227675517036387,0.34792168447931504,0.30123942939406845
Deaths,Japan,Both,All Ages,Total cancers,Rate,2005,275.92030776286595,289.31106830834324,250.22742123947825
Deaths,Finland,Both,All Ages,Total cancers,Number,2005,11420.942068010176,11803.33129323866,10798.981745135787
Deaths,Finland,Both,All Ages,Total cancers,Percent,2005,0.23593348347984944,0.24354534696250366,0.22379526203889968
Deaths,Finland,Both,All Ages,Total cancers,Rate,2005,216.96429805870108,224.2285683214221,205.1488817761178
Deaths,Mongolia,Both,All Ages,Total cancers,Number,2005,3724.7959628541375,4289.615532281573,3171.4286353722428
Deaths,Mongolia,Both,All Ages,Total cancers,Percent,2005,0.18115013212433925,0.18964734393930074,0.17045113720616037
Deaths,Mongolia,Both,All Ages,Total cancers,Rate,2005,143.46983391417479,165.22527250070524,122.15550707343041
Deaths,Brazil,Both,All Ages,Total cancers,Number,2005,185910.11625697796,191501.92201272162,177139.93587008622
Deaths,Brazil,Both,All Ages,Total cancers,Percent,2005,0.16715634461210438,0.17223855168570426,0.15925090440288875
Deaths,Brazil,Both,All Ages,Total cancers,Rate,2005,99.67650888747968,102.67457960752054,94.97433893094832
Deaths,India,Both,All Ages,Total cancers,Number,2005,550410.2404810694,593788.7863496131,504040.35609505395
Deaths,India,Both,All Ages,Total cancers,Percent,2005,0.06544408020084785,0.06940499839396053,0.06065115231359397
Deaths,India,Both,All Ages,Total cancers,Rate,2005,48.67306135920337,52.50904853648999,44.57254857447196
Deaths,Australia,Both,All Ages,Total cancers,Number,2005,39139.07977322011,40473.776820254454,36492.580031123034
Deaths,Australia,Both,All Ages,Total cancers,Percent,2005,0.29903225763280533,0.3090402444825978,0.27919884882478396
Deaths,Australia,Both,All Ages,Total cancers,Rate,2005,194.89610445320045,201.5423326373941,181.7176522984811
Deaths,South Africa,Both,All Ages,Total cancers,Number,2005,46088.997298533075,48497.376746618604,43839.34910075682
Deaths,South Africa,Both,All Ages,Total cancers,Percent,2005,0.0632620660343093,0.06960432254240999,0.05714258088505108
Deaths,South Africa,Both,All Ages,Total cancers,Rate,2005,95.07384569554101,100.04192722138687,90.43320002821959
Deaths,United States of America,Both,All Ages,Total cancers,Number,2005,608327.8845572578,628754.5277711597,575322.0541964951
Deaths,United States of America,Both,All Ages,Total cancers,Percent,2005,0.2490996551767883,0.25751486386329026,0.23549833516808188
Deaths,United States of America,Both,All Ages,Total cancers,Rate,2005,206.38308910958347,213.31309155340145,195.1854350131602
Deaths,Egypt,Both,All Ages,Total cancers,Number,2005,38163.41383201517,41753.73827304777,35892.25454253106
Deaths,Egypt,Both,All Ages,Total cancers,Percent,2005,0.08352721909827425,0.09110331437566029,0.07825708294558209
Deaths,Egypt,Both,All Ages,Total cancers,Rate,2005,50.710147104983044,55.48083877739954,47.692313790187406
Deaths,Japan,Both,All Ages,Total cancers,Number,2010,390730.3490031136,415992.5966662596,341190.3976098466
Deaths,Japan,Both,All Ages,Total cancers,Percent,2010,0.32683456331908123,0.34786867966947504,0.2859932567786921
Deaths,Japan,Both,All Ages,Total cancers,Rate,2010,300.45230365729907,319.8777220444769,262.35853244870776
Deaths,Sudan,Both,All Ages,Total cancers,Number,2005,11709.176610105711,14982.82972620652,8532.571895037967
Deaths,Sudan,Both,All Ages,Total cancers,Percent,2005,0.04980837221942246,0.05912334154377231,0.03773679045647878
Deaths,Sudan,Both,All Ages,Total cancers,Rate,2005,38.85716014923638,49.72085002607957,28.315527526010175
Deaths,China,Both,All Ages,Total cancers,Number,2010,2262426.9936341695,2446686.3548704386,2066925.9935309484
Deaths,China,Both,All Ages,Total cancers,Percent,2010,0.23798292759410497,0.24381395182939344,0.22791401382106588
Deaths,China,Both,All Ages,Total cancers,Rate,2010,165.80235594288848,179.30583529646177,151.47503112864712
Deaths,Kenya,Both,All Ages,Total cancers,Number,2010,17121.184958810034,19854.3840532194,15252.85538205509
Deaths,Kenya,Both,All Ages,Total cancers,Percent,2010,0.05526248062283583,0.06388917195631193,0.049009850683766565
Deaths,Kenya,Both,All Ages,Total cancers,Rate,2010,42.0853576155217,48.80379805053662,37.49284146838857
Deaths,Mongolia,Both,All Ages,Total cancers,Number,2010,4399.211849783156,5165.890302112728,3699.4722972601244
Deaths,Mongolia,Both,All Ages,Total cancers,Percent,2010,0.20469755026765557,0.21277736174722112,0.1941124003162154
Deaths,Mongolia,Both,All Ages,Total cancers,Rate,2010,155.39781600029636,182.47997551765962,130.68020704121338
Deaths,Brazil,Both,All Ages,Total cancers,Number,2010,213580.9329650435,221038.37734589475,202556.64116118275
Deaths,Brazil,Both,All Ages,Total cancers,Percent,2010,0.17476813797861254,0.1810941002608532,0.1653207293958024
Deaths,Brazil,Both,All Ages,Total cancers,Rate,2010,107.69016323147682,111.4502994548494,102.13157816778356
Deaths,Mexico,Both,All Ages,Total cancers,Number,2010,78441.76516161776,81472.95982259055,74510.68765741907
Deaths,Mexico,Both,All Ages,Total cancers,Percent,2010,0.1379669386914515,0.14334113473039303,0.1314219619631458
Deaths,Mexico,Both,All Ages,Total cancers,Rate,2010,68.56253752513804,71.21197303007287,65.12655353955931
Deaths,Canada,Both,All Ages,Total cancers,Number,2010,75277.9383384299,77907.09468242317,70098.92231669338
Deaths,Canada,Both,All Ages,Total cancers,Percent,2010,0.3220436376902357,0.33329611144928367,0.3000804895013683
Deaths,Canada,Both,All Ages,Total cancers,Rate,2010,224.16505736280985,231.9942433856446,208.74281747127458
Deaths,Egypt,Both,All Ages,Total cancers,Number,2010,46081.567215516596,51687.39097758699,42722.123930029244
Deaths,Egypt,Both,All Ages,Total cancers,Percent,2010,0.09338676446621617,0.10486818086273673,0.08642606994991958
Deaths,Egypt,Both,All Ages,Total cancers,Rate,2010,55.00598799942012,61.69746776488009,50.995935646339056
Deaths,Zambia,Both,All Ages,Total cancers,Number,2010,7214.090811373204,8379.91656835096,6170.424418749126
Deaths,Zambia,Both,All Ages,Total cancers,Percent,2010,0.05421794992074975,0.06127561350536556,0.04727194549614348
Deaths,Zambia,Both,All Ages,Total cancers,Rate,2010,52.968148020924104,61.528011332438176,45.30521759567584
Deaths,India,Both,All Ages,Total cancers,Number,2010,655270.2338518851,709719.5934505238,602523.1422476884
Deaths,India,Both,All Ages,Total cancers,Percent,2010,0.0758355979200877,0.08080289896508235,0.07091432800512346
Deaths,India,Both,All Ages,Total cancers,Rate,2010,53.2153076538562,57.63720761650888,48.931650984357766
Deaths,South Africa,Both,All Ages,Total cancers,Number,2010,49965.87181994808,52900.62218881617,47302.55919383125
Deaths,South Africa,Both,All Ages,Total cancers,Percent,2010,0.07698960679542619,0.08157710511396171,0.07157668649628963
Deaths,South Africa,Both,All Ages,Total cancers,Rate,2010,98.49860060949587,104.28392555115542,93.2483656570583
Deaths,United States of America,Both,All Ages,Total cancers,Number,2010,639574.7068868752,664358.3621534465,599482.9646103588
Deaths,United States of America,Both,All Ages,Total cancers,Percent,2010,0.2584500929385865,0.2685056733712594,0.24222165143703317
Deaths,United States of America,Both,All Ages,Total cancers,Rate,2010,207.00674523237757,215.028300425932,194.03052683288317
Deaths,Australia,Both,All Ages,Total cancers,Number,2010,43375.45787065886,45099.21611097192,40113.454333488036
Deaths,Australia,Both,All Ages,Total cancers,Percent,2010,0.308915247244233,0.3211725445603111,0.2859881798648876
Deaths,Australia,Both,All Ages,Total cancers,Rate,2010,200.85215028153,208.83409597452456,185.74728553012127
Deaths,United Kingdom,Both,All Ages,Total cancers,Number,2010,168713.28590801498,174494.18989901815,157380.77713093595
Deaths,United Kingdom,Both,All Ages,Total cancers,Percent,2010,0.30203249778897384,0.3122182481045605,0.2818423236414803
Deaths,United Kingdom,Both,All Ages,Total cancers,Rate,2010,265.3680231307556,274.4607691806285,247.54319424961437
Deaths,Argentina,Both,All Ages,Total cancers,Number,2010,74065.61070651628,76414.67398406853,70711.72462890984
Deaths,Argentina,Both,All Ages,Total cancers,Percent,2010,0.23939936419203764,0.24699580800977328,0.228792483503044
Deaths,Argentina,Both,All Ages,Total cancers,Rate,2010,180.07338619237274,185.78458974195476,171.9191886216385
Deaths,Finland,Both,All Ages,Total cancers,Number,2010,12470.362619345306,12959.415779913787,11700.100449414362
Deaths,Finland,Both,All Ages,Total cancers,Percent,2010,0.24787823375919155,0.25729894975312295,0.23244625993448184
Deaths,Finland,Both,All Ages,Total cancers,Rate,2010,231.69883229420992,240.78542020607463,217.3873923801418
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Number,2010,46638.02792850502,48548.91262791083,43625.57845128755
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Percent,2010,0.13528352629564613,0.14065793413226865,0.12639660613468529
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Rate,2010,60.90062869069854,63.39589027696557,56.96692747711479
Deaths,Germany,Both,All Ages,Total cancers,Number,2010,256325.38275280516,264490.25833691633,241326.44441014095
Deaths,Germany,Both,All Ages,Total cancers,Percent,2010,0.303170926170223,0.31260578700077063,0.28491590169326375
Deaths,Germany,Both,All Ages,Total cancers,Rate,2010,313.8985653410334,323.8973516668966,295.53071906362646
Deaths,Brazil,Both,All Ages,Total cancers,Number,2015,240576.92098600703,250749.80833628462,227915.6302178721
Deaths,Brazil,Both,All Ages,Total cancers,Percent,2015,0.18232556276511125,0.19048263568819285,0.1727147882614271
Deaths,Brazil,Both,All Ages,Total cancers,Rate,2015,115.01473591739155,119.87817812670308,108.96164068239581
Deaths,Sudan,Both,All Ages,Total cancers,Number,2010,13111.558538691259,16997.97595000464,9558.25206038525
Deaths,Sudan,Both,All Ages,Total cancers,Percent,2010,0.05969846330340307,0.07061639460911541,0.04620074195204474
Deaths,Sudan,Both,All Ages,Total cancers,Rate,2010,38.9635427238313,50.512786881304805,28.404202400574697
Deaths,Zambia,Both,All Ages,Total cancers,Number,2015,8353.75010741039,10233.287427127441,6767.115452457551
Deaths,Zambia,Both,All Ages,Total cancers,Percent,2015,0.06698136103955882,0.07638491864730106,0.05768126089877657
Deaths,Zambia,Both,All Ages,Total cancers,Rate,2015,51.814303816824676,63.47217201574173,41.97317031378841
Deaths,Finland,Both,All Ages,Total cancers,Number,2015,13489.58372372512,14101.88080267358,12464.782725156525
Deaths,Finland,Both,All Ages,Total cancers,Percent,2015,0.25822770856960414,0.26923764165472286,0.23838161021664891
Deaths,Finland,Both,All Ages,Total cancers,Rate,2015,245.50703738889885,256.6506905166175,226.85591647778705
Deaths,Australia,Both,All Ages,Total cancers,Number,2015,47715.761399901916,49914.8704205875,43701.0659330828
Deaths,Australia,Both,All Ages,Total cancers,Percent,2015,0.30915000093049744,0.32267354285318456,0.283789320775605
Deaths,Australia,Both,All Ages,Total cancers,Rate,2015,204.9697686808796,214.4163509851261,187.72407926891557
Deaths,United Kingdom,Both,All Ages,Total cancers,Number,2015,181598.19103702862,188111.982756412,168251.3938484297
Deaths,United Kingdom,Both,All Ages,Total cancers,Percent,2015,0.3092145449826829,0.32003514418916446,0.28683513013922474
Deaths,United Kingdom,Both,All Ages,Total cancers,Rate,2015,276.13708187234585,286.0419131211773,255.84202492846802
Deaths,Japan,Both,All Ages,Total cancers,Number,2015,416109.4045129558,447720.23845091526,354359.5059076669
Deaths,Japan,Both,All Ages,Total cancers,Percent,2015,0.32252071070152416,0.347172137086245,0.2744787197595231
Deaths,Japan,Both,All Ages,Total cancers,Rate,2015,322.0047891546891,346.4667210572156,274.21984878788186
Deaths,Egypt,Both,All Ages,Total cancers,Number,2015,52776.73594603669,60150.25201347881,47759.04151133981
Deaths,Egypt,Both,All Ages,Total cancers,Percent,2015,0.09677848608364865,0.11060238534882393,0.08751138810470444
Deaths,Egypt,Both,All Ages,Total cancers,Rate,2015,57.00689501178329,64.97141287727172,51.58702251090629
Deaths,China,Both,All Ages,Total cancers,Number,2015,2410940.698636215,2684239.1937682084,2150160.195876998
Deaths,China,Both,All Ages,Total cancers,Percent,2015,0.24572946228187692,0.25285168365445077,0.23604850360706028
Deaths,China,Both,All Ages,Total cancers,Rate,2015,172.88056366633054,192.47789259039158,154.18085847005406
Deaths,Mexico,Both,All Ages,Total cancers,Number,2015,91105.10413691126,95076.95962023828,86748.72077826622
Deaths,Mexico,Both,All Ages,Total cancers,Percent,2015,0.14035640290541232,0.14653576472074206,0.13351687874355056
Deaths,Mexico,Both,All Ages,Total cancers,Rate,2015,75.59125451800199,78.88676185091369,71.9766987106076
Deaths,Mongolia,Both,All Ages,Total cancers,Number,2015,4982.470392725026,6063.242973819116,4049.197923472097
Deaths,Mongolia,Both,All Ages,Total cancers,Percent,2015,0.22834532563376103,0.23995960153406168,0.2129662885909146
Deaths,Mongolia,Both,All Ages,Total cancers,Rate,2015,158.4451909371161,192.8143300334744,128.7666333278136
Deaths,India,Both,All Ages,Total cancers,Number,2015,799183.6547620726,869440.5067294819,737141.0384436882
Deaths,India,Both,All Ages,Total cancers,Percent,2015,0.08909936037466695,0.0956878282640622,0.08356988298049957
Deaths,India,Both,All Ages,Total cancers,Rate,2015,60.33333950255593,65.63728994858012,55.64951218494355
Deaths,Canada,Both,All Ages,Total cancers,Number,2015,82596.45624419763,85984.28455807132,76325.05019140798
Deaths,Canada,Both,All Ages,Total cancers,Percent,2015,0.32364974984647793,0.3371740447854025,0.2979982559462522
Deaths,Canada,Both,All Ages,Total cancers,Rate,2015,233.62032624126357,243.20264480462427,215.88193897059833
Deaths,South Africa,Both,All Ages,Total cancers,Number,2015,54889.000541110894,57790.01334554633,52051.23747505988
Deaths,South Africa,Both,All Ages,Total cancers,Percent,2015,0.09787214657628944,0.10318602423959443,0.09019548726564806
Deaths,South Africa,Both,All Ages,Total cancers,Rate,2015,102.6904146224357,108.11784461342903,97.38131693473507
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Number,2015,59119.18307935519,62139.740981578914,54371.47338462895
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Percent,2015,0.15830998636014976,0.16538763596556752,0.14600541960370508
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Rate,2015,72.9877542633517,76.71689472880443,67.12629525017027
Deaths,Kenya,Both,All Ages,Total cancers,Number,2015,19921.98131292941,23414.941275920748,17274.795444253738
Deaths,Kenya,Both,All Ages,Total cancers,Percent,2015,0.06712339120489724,0.07795365930732337,0.059463561293321664
Deaths,Kenya,Both,All Ages,Total cancers,Rate,2015,43.315425585944915,50.91000390499206,37.55977404176999
Deaths,Germany,Both,All Ages,Total cancers,Number,2015,256740.70101581223,266095.6110569117,240272.8879474513
Deaths,Germany,Both,All Ages,Total cancers,Percent,2015,0.2807821541676787,0.2906958398252735,0.26308661219774915
Deaths,Germany,Both,All Ages,Total cancers,Rate,2015,309.622334492072,320.90410272916307,289.76259777704746
Deaths,Argentina,Both,All Ages,Total cancers,Number,2015,77879.98094460688,80835.73084378566,74248.71800985067
Deaths,Argentina,Both,All Ages,Total cancers,Percent,2015,0.23513654280405627,0.24391941505674608,0.2241843272742203
Deaths,Argentina,Both,All Ages,Total cancers,Rate,2015,179.18940557086736,185.99011431560496,170.8344491512798
Deaths,Egypt,Both,All Ages,Total cancers,Number,2019,57810.37853136709,75371.96286455862,43469.78274117024
Deaths,Egypt,Both,All Ages,Total cancers,Percent,2019,0.1028694975000164,0.12063367747441137,0.09045974228190956
Deaths,Egypt,Both,All Ages,Total cancers,Rate,2019,58.353326374939094,76.07984691138061,43.87804550296918
Deaths,United Kingdom,Both,All Ages,Total cancers,Number,2019,193721.4818738332,201207.8888859479,179331.80732236404
Deaths,United Kingdom,Both,All Ages,Total cancers,Percent,2019,0.3115413726053459,0.3228054603630171,0.2894269217978441
Deaths,United Kingdom,Both,All Ages,Total cancers,Rate,2019,288.18832765066975,299.32542559181957,266.781634885816
Deaths,Sudan,Both,All Ages,Total cancers,Number,2015,15100.152330127416,19850.115528187485,11012.768857151497
Deaths,Sudan,Both,All Ages,Total cancers,Percent,2015,0.07223052695455548,0.08473047492315579,0.05643522599632261
Deaths,Sudan,Both,All Ages,Total cancers,Rate,2015,40.41479742962525,53.12783477195477,29.475121361064332
Deaths,Zambia,Both,All Ages,Total cancers,Number,2019,9767.51757588348,12093.510397863112,7779.354504360801
Deaths,Zambia,Both,All Ages,Total cancers,Percent,2019,0.07906092414125926,0.08915737672353327,0.06835056363001238
Deaths,Zambia,Both,All Ages,Total cancers,Rate,2019,53.55679092237275,66.3105648762869,42.65538909597344
Deaths,United States of America,Both,All Ages,Total cancers,Number,2015,691108.4111971878,721991.2448301767,648596.2436224986
Deaths,United States of America,Both,All Ages,Total cancers,Percent,2015,0.25544714262893997,0.2665449367970533,0.23934641002834184
Deaths,United States of America,Both,All Ages,Total cancers,Rate,2015,215.53714477752845,225.16862614289494,202.27880343932986
Deaths,Finland,Both,All Ages,Total cancers,Number,2019,14337.09455784199,15192.947577692583,13213.737070262056
Deaths,Finland,Both,All Ages,Total cancers,Percent,2019,0.2554936966379569,0.267437656477519,0.23549465375220038
Deaths,Finland,Both,All Ages,Total cancers,Rate,2019,259.06847477052753,274.5335702671017,238.76962623079996
Deaths,Japan,Both,All Ages,Total cancers,Number,2019,437745.5250940664,473107.6117388004,370802.91182333475
Deaths,Japan,Both,All Ages,Total cancers,Percent,2019,0.31267112201050834,0.337714893899221,0.26523004092858093
Deaths,Japan,Both,All Ages,Total cancers,Rate,2019,342.5549478497883,370.22732152817963,290.16943598657457
Deaths,China,Both,All Ages,Total cancers,Number,2019,2711894.9792648745,3132411.4889284726,2311152.8702930408
Deaths,China,Both,All Ages,Total cancers,Percent,2019,0.2544011089555267,0.265111847327657,0.24137136016118554
Deaths,China,Both,All Ages,Total cancers,Rate,2019,190.66292923573639,220.22783131988086,162.4882893809922
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Number,2019,66679.78609513422,71838.04684847806,61491.398248626596
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Percent,2019,0.1704895722345015,0.18359416210941182,0.1578434730853894
Deaths,Iran (Islamic Republic of),Both,All Ages,Total cancers,Rate,2019,79.1001913691074,85.21927837606201,72.94536551273207
Deaths,India,Both,All Ages,Total cancers,Number,2019,929554.7579735444,1074609.4183269462,810196.9753844
Deaths,India,Both,All Ages,Total cancers,Percent,2019,0.0989360541128543,0.10643842578879431,0.09225188823464195
Deaths,India,Both,All Ages,Total cancers,Rate,2019,66.84044731465202,77.27072944696317,58.257921637374515
Deaths,United States of America,Both,All Ages,Total cancers,Number,2019,763146.2348223941,796160.2363678355,715792.7234904887
Deaths,United States of America,Both,All Ages,Total cancers,Percent,2019,0.2590043497790934,0.26977737481339015,0.24286118315629238
Deaths,United States of America,Both,All Ages,Total cancers,Rate,2019,232.68162389549715,242.747521020272,218.24364148649514
Deaths,Mongolia,Both,All Ages,Total cancers,Number,2019,5957.9126048569615,7587.635853919871,4663.06272353244
Deaths,Mongolia,Both,All Ages,Total cancers,Percent,2019,0.23955047583756583,0.25469222494335647,0.2244964521524686
Deaths,Mongolia,Both,All Ages,Total cancers,Rate,2019,175.87470995599497,223.9833551724117,137.65136523474888
Deaths,South Africa,Both,All Ages,Total cancers,Number,2019,54573.586992548364,59333.097648070114,50131.61185585158
Deaths,South Africa,Both,All Ages,Total cancers,Percent,2019,0.10461740519963077,0.11249819651482917,0.09717275463376938
Deaths,South Africa,Both,All Ages,Total cancers,Rate,2019,98.17437256354246,106.73642607816934,90.18354502186732
Deaths,Kenya,Both,All Ages,Total cancers,Number,2019,23224.784181685412,27980.671226847695,19365.59746257527
Deaths,Kenya,Both,All Ages,Total cancers,Percent,2019,0.07898299895992057,0.09237606693069896,0.06915530501705189
Deaths,Kenya,Both,All Ages,Total cancers,Rate,2019,46.2389872777498,55.70763933734952,38.55560541243575
Deaths,Brazil,Both,All Ages,Total cancers,Number,2019,264602.6080211807,277992.4655314359,247611.50853874334
Deaths,Brazil,Both,All Ages,Total cancers,Percent,2019,0.1875272955629743,0.1957830884766391,0.17667771491846054
Deaths,Brazil,Both,All Ages,Total cancers,Rate,2019,122.12532507342611,128.30531216182212,114.28321209061886
Deaths,Mexico,Both,All Ages,Total cancers,Number,2019,105590.8214039832,120886.59138553373,91526.90198465707
Deaths,Mexico,Both,All Ages,Total cancers,Percent,2019,0.1429647510952164,0.15019788946590665,0.13527177571399746
Deaths,Mexico,Both,All Ages,Total cancers,Rate,2019,84.51310526551812,96.75558052406532,73.25658233552005
Deaths,Germany,Both,All Ages,Total cancers,Number,2019,270525.45571318705,284083.33528372156,251409.68192358126
Deaths,Germany,Both,All Ages,Total cancers,Percent,2019,0.28182896889111997,0.2944289346807569,0.26171311555526533
Deaths,Germany,Both,All Ages,Total cancers,Rate,2019,318.58736813166706,334.55395862658247,296.07546053548367
Deaths,Argentina,Both,All Ages,Total cancers,Number,2019,84669.0039029978,88255.44320195881,80375.56855595551
Deaths,Argentina,Both,All Ages,Total cancers,Percent,2019,0.24273047817160875,0.25240703439537643,0.23137804312416035
Deaths,Argentina,Both,All Ages,Total cancers,Rate,2019,187.67254847765133,195.62204796588816,178.15596134233326
Deaths,Sudan,Both,All Ages,Total cancers,Number,2019,17067.794524586054,22308.057956725963,12478.062337471903
Deaths,Sudan,Both,All Ages,Total cancers,Percent,2019,0.08428789711838888,0.0990983998297338,0.06679517737345148
Deaths,Sudan,Both,All Ages,Total cancers,Rate,2019,41.824193391267286,54.66532473318098,30.577172205755186
Deaths,Canada,Both,All Ages,Total cancers,Number,2019,91934.8909058331,96347.77058402916,83900.19670060395
Deaths,Canada,Both,All Ages,Total cancers,Percent,2019,0.3190022201191601,0.33365600643920185,0.2933478456244294
Deaths,Canada,Both,All Ages,Total cancers,Rate,2019,251.7395755834536,263.82308866912035,229.73867375784607
Deaths,Australia,Both,All Ages,Total cancers,Number,2019,52826.17888046281,55672.20802363571,47885.827859246776
Deaths,Australia,Both,All Ages,Total cancers,Percent,2019,0.3091885723111943,0.3246007749004029,0.28142458933149966
Deaths,Australia,Both,All Ages,Total cancers,Rate,2019,215.01927243770163,226.6035120830921,194.91047970119757
